Country,State lgd code,State,Year,YearCode,Households that applied for a job card (UOM:Number) |Scaling Factor:1,Job cards issued (UOM:Number) |Scaling Factor:1,Job cards issued for scheduled caste (UOM:Number) |Scaling Factor:1,Job cards issued for scheduled tribes (UOM:Number) |Scaling Factor:1,Job cards issued for non scheduled tribes or scheduled caste (UOM:Number) |Scaling Factor:1,Households that demanded work (UOM:Number) |Scaling Factor:1,Persons who demanded work (UOM:Number) |Scaling Factor:1,Households that were allotted work (UOM:Number) |Scaling Factor:1,Persons that were allotted work (UOM:Number) |Scaling Factor:1,Muster rolls filled (UOM:Number) |Scaling Factor:1,Households that worked under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Persons that worked under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Persons with disability (UOM:Number) |Scaling Factor:1,Non scheduled tribes or scheduled caste households that worked (UOM:Number) |Scaling Factor:1,Total person days worked by non scheduled tribes or scheduled caste persons (UOM:Number) |Scaling Factor:1,Scheduled caste households that worked (UOM:Number) |Scaling Factor:1,Total person days worked scheduled caste persons (UOM:Number) |Scaling Factor:1,Scheduled tribe households that worked (UOM:Number) |Scaling Factor:1,Total person days worked scheduled tribe persons (UOM:Number) |Scaling Factor:1,Households that worked on land reform or indira awas yojana (UOM:Number) |Scaling Factor:1,Total person days worked by women (UOM:Number) |Scaling Factor:1,Total person days (UOM:Number) |Scaling Factor:1,Scheduled caste households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Scheduled tribe households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Labour expenditure that has been disbursed (UOM:INR(IndianRupees)) |Scaling Factor:100000,Material expenditure that has been disbursed (UOM:INR(IndianRupees)) |Scaling Factor:100000,Labour expenditure both disbursed and pending (UOM:INR(IndianRupees)) |Scaling Factor:100000,Material expenditure both disbursed and pending (UOM:INR(IndianRupees)) |Scaling Factor:100000,Amount sanctioned (UOM:INR(IndianRupees)) |Scaling Factor:100000,Works under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Total bank accounts (UOM:Number) |Scaling Factor:1,Individual bank accounts (UOM:Number) |Scaling Factor:1,Joint bank accounts (UOM:Number) |Scaling Factor:1,Amount disbursed to bank accounts (UOM:INR(IndianRupees)) |Scaling Factor:1,Post office accounts (UOM:Number) |Scaling Factor:1,Individual post office accounts (UOM:Number) |Scaling Factor:1,Joint post office accounts (UOM:Number) |Scaling Factor:1,Amount disbursed to post office accounts (UOM:INR(IndianRupees)) |Scaling Factor:1
India,24,Gujarat,"Financial Year (Apr - Mar), 2016",2016,2976697.00000000000000000000,2925319.00000000000000000000,211950.00000000000000000000,1087677.00000000000000000000,1625692.00000000000000000000,737899.00000000000000000000,1326376.00000000000000000000,735235.00000000000000000000,1321024.00000000000000000000,431243.00000000000000000000,588043.00000000000000000000,1037109.00000000000000000000,6583.00000000000000000000,5892.00000000000000000000,312939.00000000000000000000,12241739.00000000000000000000,38074.00000000000000000000,1743867.00000000000000000000,237030.00000000000000000000,8133955.00000000000000000000,21193.00000000000000000000,10132420.00000000000000000000,22119561.00000000000000000000,867.00000000000000000000,1410.00000000000000000000,38840.87000000000000000000000,20174.59000000000000000000000,38953.45000000000000000000000,20302.13000000000000000000000,238297975.15000000000000000000000,1193147.00000000000000000000,1871492.00000000000000000000,1572672.00000000000000000000,298820.00000000000000000000,3067890886.00000000000000000000,688524.00000000000000000000,449326.00000000000000000000,239198.00000000000000000000,264517033.00000000000000000000
India,6,Haryana,"Financial Year (Apr - Mar), 2016",2016,847677.00000000000000000000,846957.00000000000000000000,372506.00000000000000000000,58.00000000000000000000,474393.00000000000000000000,332211.00000000000000000000,526431.00000000000000000000,331823.00000000000000000000,525824.00000000000000000000,130065.00000000000000000000,281083.00000000000000000000,417918.00000000000000000000,2459.00000000000000000000,405.00000000000000000000,135189.00000000000000000000,4244880.00000000000000000000,145867.00000000000000000000,4246782.00000000000000000000,27.00000000000000000000,488.00000000000000000000,3072.00000000000000000000,3873940.00000000000000000000,8492150.00000000000000000000,1071.00000000000000000000,0.00000000000000000000,23087.47000000000000000000000,7739.06000000000000000000000,23145.87000000000000000000000,7851.26000000000000000000000,15948322.45000000000000000000000,192187.00000000000000000000,983878.00000000000000000000,916123.00000000000000000000,67755.00000000000000000000,2246981744.00000000000000000000,24179.00000000000000000000,19998.00000000000000000000,4181.00000000000000000000,13942427.00000000000000000000
India,2,Himachal Pradesh,"Financial Year (Apr - Mar), 2016",2016,1202775.00000000000000000000,1192801.00000000000000000000,321046.00000000000000000000,72928.00000000000000000000,798827.00000000000000000000,569620.00000000000000000000,761971.00000000000000000000,569507.00000000000000000000,761762.00000000000000000000,318431.00000000000000000000,528840.00000000000000000000,690675.00000000000000000000,11123.00000000000000000000,1453.00000000000000000000,343260.00000000000000000000,15208503.00000000000000000000,147380.00000000000000000000,6563820.00000000000000000000,38200.00000000000000000000,1887758.00000000000000000000,8517.00000000000000000000,14621809.00000000000000000000,23660081.00000000000000000000,3172.00000000000000000000,1376.00000000000000000000,42005.46000000000000000000000,11515.68000000000000000000000,42011.28000000000000000000000,11542.10000000000000000000000,238518773.73000000000000000000000,814308.00000000000000000000,1240907.00000000000000000000,1186266.00000000000000000000,54641.00000000000000000000,4188219117.00000000000000000000,12294.00000000000000000000,12025.00000000000000000000,269.00000000000000000000,15554231.00000000000000000000
India,1,Jammu And Kashmir,"Financial Year (Apr - Mar), 2016",2016,1245369.32616854090565865516,1177460.31098528611500986310,78477.07423545405770559120,170209.72367829261772978560,928773.51307153943957448630,663689.92231289615454848267,980464.58324455071422259900,660833.26604458758825072510,979091.29313304187115476260,317323.91593710745588852200,589271.44436308115642141298,849055.19585068315832681220,31605.23510190437123071920,5255.47561904345712498930,452077.51906548265740320670,22601823.84312174999782677320,36461.21844422908337031597,1665518.22659767247059708830,99107.72596760827279590840,5302253.55799844210424585840,5519.16525324166123285166,7939779.48300868134521617710,29569595.62771786457266971990,2153.83534582797182006820,6550.51558174837751089770,37348.81558664949706490488200,32411.55397898579201631103500,39000.97944722692008079743300,38019.30198667590856500495000,375714993.61271001608128487109000,657109.53708838091762447640,1411284.47126058772604654040,1381555.28347625740111504500,29729.18778433032493149540,3141351759.12321754270863605250,2254.58241241302227305050,2053.08827924292136708590,201.49413317010090596460,2882605.39106412508076881470
India,20,Jharkhand,"Financial Year (Apr - Mar), 2016",2016,4304050.00000000000000000000,4143507.00000000000000000000,500486.00000000000000000000,1461743.00000000000000000000,2181278.00000000000000000000,2077366.00000000000000000000,3129872.00000000000000000000,2076751.00000000000000000000,3128758.00000000000000000000,1876534.00000000000000000000,1742402.00000000000000000000,2470142.00000000000000000000,37140.00000000000000000000,7875.00000000000000000000,939838.00000000000000000000,39287589.00000000000000000000,206096.00000000000000000000,8519448.00000000000000000000,596468.00000000000000000000,22933861.00000000000000000000,12990.00000000000000000000,25271214.00000000000000000000,70740898.00000000000000000000,4584.00000000000000000000,11974.00000000000000000000,118227.29000000000000000000000,54738.62000000000000000000000,122385.53000000000000000000000,55346.86000000000000000000000,150050108.27000000000000000000000,3806627.00000000000000000000,3449106.00000000000000000000,3392412.00000000000000000000,56694.00000000000000000000,9225590844.00000000000000000000,561782.00000000000000000000,473656.00000000000000000000,88126.00000000000000000000,5400759.00000000000000000000
India,29,Karnataka,"Financial Year (Apr - Mar), 2016",2016,5306166.00000000000000000000,5291598.00000000000000000000,896222.00000000000000000000,437469.00000000000000000000,3957907.00000000000000000000,2151519.00000000000000000000,5452420.00000000000000000000,2095605.00000000000000000000,5279856.00000000000000000000,1290226.00000000000000000000,1817688.00000000000000000000,4415073.00000000000000000000,196326.00000000000000000000,9419.00000000000000000000,1339916.00000000000000000000,67881571.00000000000000000000,312207.00000000000000000000,15000813.00000000000000000000,165565.00000000000000000000,8486089.00000000000000000000,43280.00000000000000000000,43132769.00000000000000000000,91368473.00000000000000000000,27710.00000000000000000000,18354.00000000000000000000,215842.91000000000000000000000,101568.90000000000000000000000,216948.37000000000000000000000,104779.22000000000000000000000,664196177.55000000000000000000000,4453405.00000000000000000000,6881817.00000000000000000000,5268229.00000000000000000000,1613588.00000000000000000000,18360362609.00000000000000000000,283614.00000000000000000000,148743.00000000000000000000,134871.00000000000000000000,1224.00000000000000000000
India,32,Kerala,"Financial Year (Apr - Mar), 2016",2016,3224402.00000000000000000000,3223772.00000000000000000000,410218.00000000000000000000,102937.00000000000000000000,2710617.00000000000000000000,1606074.00000000000000000000,1839391.00000000000000000000,1605923.00000000000000000000,1839085.00000000000000000000,2284451.00000000000000000000,1457411.00000000000000000000,1643558.00000000000000000000,113186.00000000000000000000,2056.00000000000000000000,1165479.00000000000000000000,53467260.00000000000000000000,233040.00000000000000000000,11703605.00000000000000000000,58892.00000000000000000000,3290991.00000000000000000000,27615.00000000000000000000,62355653.00000000000000000000,68461856.00000000000000000000,19623.00000000000000000000,6368.00000000000000000000,214135.42000000000000000000000,12800.82000000000000000000000,214155.89000000000000000000000,12940.59000000000000000000000,372209934.75000000000000000000000,2692373.00000000000000000000,2908709.00000000000000000000,2897522.00000000000000000000,11187.00000000000000000000,20843263922.00000000000000000000,67313.00000000000000000000,67201.00000000000000000000,112.00000000000000000000,167738264.00000000000000000000
India,37,Ladakh,"Financial Year (Apr - Mar), 2016",2016,24106.67383145909434134484,26330.68901471388499013690,1754.92576454594229440880,3806.27632170738227021440,20769.48692846056042551370,12847.07768710384545151733,21925.41675544928577740100,14777.73395541241174927490,21894.70686695812884523740,7096.08406289254411147800,11406.55563691884357858702,18986.80414931684167318780,706.76489809562876928080,117.52438095654287501070,10109.48093451734259679330,505428.15687825000217322680,705.78155577091662968403,37244.77340232752940291170,2216.27403239172720409160,118570.44200155789575414160,106.83474675833876714834,177551.51699131865478382290,661243.37228213542733028010,48.16465417202817993180,146.48441825162248910230,835.20441335050293509511800,724.79602101420798368896500,872.15055277307991920256700,850.19801332409143499505000,8401841.28728998391871512891000,14694.46291161908237552360,31559.52873941227395345960,30894.71652374259888495500,664.81221566967506850460,70247765.87678245729136394750,50.41758758697772694950,45.91172075707863291410,4.50586682989909403540,64461.60893587491923118530
India,31,Lakshadweep,"Financial Year (Apr - Mar), 2016",2016,8250,8076,9,7977,90,8,8,8,8,4,8,8,0,0,0,0,0,0,8,110,0,0,110,0,0,0.240,0.000,0.240,0.000,1113.630,738,3097,3091,6,0,4292,4278,14,0
India,23,Madhya Pradesh,"Financial Year (Apr - Mar), 2016",2016,6825231.00000000000000000000,6739981.00000000000000000000,1142913.00000000000000000000,2198875.00000000000000000000,3398193.00000000000000000000,3372394.00000000000000000000,6728375.00000000000000000000,3361963.00000000000000000000,6702344.00000000000000000000,1943152.00000000000000000000,2801317.00000000000000000000,5202861.00000000000000000000,140912.00000000000000000000,48725.00000000000000000000,1293733.00000000000000000000,54567682.00000000000000000000,457043.00000000000000000000,18174097.00000000000000000000,1050541.00000000000000000000,40265968.00000000000000000000,41512.00000000000000000000,46675452.00000000000000000000,113007747.00000000000000000000,23260.00000000000000000000,46223.00000000000000000000,218865.46000000000000000000000,112358.22000000000000000000000,219080.52000000000000000000000,112768.60000000000000000000000,765536052.91000000000000000000000,4793143.00000000000000000000,7611703.00000000000000000000,6067644.00000000000000000000,1544059.00000000000000000000,17862711172.00000000000000000000,388474.00000000000000000000,311176.00000000000000000000,77298.00000000000000000000,699582224.00000000000000000000
