ROWID,Country,State lgd code,State,District lgd code,District,Block lgd code,Block,YearCode,Year,Maintenance cost for the road,Road length of state and district,Sanction cost granted by ministry of rural development to for road construction,Total work done for each state in terms of habitations connected
157,India,1,Jammu And Kashmir,4,Doda,6987,Bhalla,2016,"Calendar Year (Jan - Dec), 2016",28.62,6.000000000000000,357.7800000000000000000000,1.00000000000000000000
158,India,1,Jammu And Kashmir,4,Doda,6987,Bhalla,2017,"Calendar Year (Jan - Dec), 2017",119.57,18.77000000000000000,1494.7100000000000000000000,2.00000000000000000000
159,India,1,Jammu And Kashmir,4,Doda,6987,Bhalla,2018,"Calendar Year (Jan - Dec), 2018",181.71,26.2000000000000000,2271.5200000000000000000000,2.00000000000000000000
160,India,1,Jammu And Kashmir,4,Doda,6988,Dali Udhyanpur,2006,"Calendar Year (Jan - Dec), 2006",0,44.1250,2281.5300000000000000000000,5.00000000000000000000
161,India,1,Jammu And Kashmir,4,Doda,6988,Dali Udhyanpur,2007,"Calendar Year (Jan - Dec), 2007",0,5.0,367.1600000000000000000000,1.00000000000000000000
162,India,1,Jammu And Kashmir,4,Doda,6988,Dali Udhyanpur,2011,"Calendar Year (Jan - Dec), 2011",44.13,28.520,1106.3800000000000000000000,4.00000000000000000000
163,India,1,Jammu And Kashmir,4,Doda,6988,Dali Udhyanpur,2012,"Calendar Year (Jan - Dec), 2012",16.93,6.650,282.0900000000000000000000,1.00000000000000000000
164,India,1,Jammu And Kashmir,4,Doda,6988,Dali Udhyanpur,2016,"Calendar Year (Jan - Dec), 2016",139.13,26.0,1739.3700000000000000000000,3.00000000000000000000
165,India,1,Jammu And Kashmir,4,Doda,6989,Changa,2006,"Calendar Year (Jan - Dec), 2006",0,24.00000000000000,1460.8800000000000000000000,4.00000000000000000000
166,India,1,Jammu And Kashmir,4,Doda,6989,Changa,2007,"Calendar Year (Jan - Dec), 2007",0,12.7500000000000000,882.1200000000000000000000,2.00000000000000000000
346,India,1,Jammu And Kashmir,10,Poonch,6966,Mankote,2012,"Calendar Year (Jan - Dec), 2012",7.74,4,129,1
167,India,1,Jammu And Kashmir,4,Doda,6989,Changa,2011,"Calendar Year (Jan - Dec), 2011",19.7,30.19800000000000000,1872.4700000000000000000000,5.00000000000000000000
168,India,1,Jammu And Kashmir,4,Doda,6989,Changa,2012,"Calendar Year (Jan - Dec), 2012",140.56,18.3200000000000000,2342.6400000000000000000000,2.00000000000000000000
169,India,1,Jammu And Kashmir,4,Doda,6989,Changa,2016,"Calendar Year (Jan - Dec), 2016",0,2.300000000000000,228.9800000000000000000000,1.00000000000000000000
170,India,1,Jammu And Kashmir,4,Doda,6989,Changa,2017,"Calendar Year (Jan - Dec), 2017",201.58,28.57500000000000000,1783.8500000000000000000000,3.00000000000000000000
171,India,1,Jammu And Kashmir,4,Doda,6989,Changa,2018,"Calendar Year (Jan - Dec), 2018",181.16,24.6500000000000000,1669.5400000000000000000000,5.00000000000000000000
172,India,1,Jammu And Kashmir,4,Doda,6990,Jakyas,2001,"Calendar Year (Jan - Dec), 2001",0.05,6.0,191.400000000000000000000,1.00000000000000000000
173,India,1,Jammu And Kashmir,4,Doda,6990,Jakyas,2005,"Calendar Year (Jan - Dec), 2005",0,4.550,248.9600000000000000000000,1.00000000000000000000
174,India,1,Jammu And Kashmir,4,Doda,6990,Jakyas,2006,"Calendar Year (Jan - Dec), 2006",0,3.0,246.7900000000000000000000,1.00000000000000000000
175,India,1,Jammu And Kashmir,4,Doda,6990,Jakyas,2011,"Calendar Year (Jan - Dec), 2011",22.18,19.4350,1547.8500000000000000000000,3.00000000000000000000
176,India,1,Jammu And Kashmir,4,Doda,6991,Chilli Pingal,2012,"Calendar Year (Jan - Dec), 2012",54.07,6.50,901.2400000000000000000000,1.00000000000000000000
177,India,1,Jammu And Kashmir,5,Jammu,6862,Arnia,2000,"Calendar Year (Jan - Dec), 2000",0,3.150,99.400000000000000000000,1.00000000000000000000
178,India,1,Jammu And Kashmir,5,Jammu,6862,Arnia,2006,"Calendar Year (Jan - Dec), 2006",23.38,12.650,443.0100000000000000000000,1.00000000000000000000
179,India,1,Jammu And Kashmir,5,Jammu,6862,Arnia,2018,"Calendar Year (Jan - Dec), 2018",24.43,8.0,300.5600000000000000000000,1.00000000000000000000
180,India,1,Jammu And Kashmir,5,Jammu,6863,Bhalwal Brahmana,2000,"Calendar Year (Jan - Dec), 2000",0,4.7000000000000000,140.1700000000000000000000,1.00000000000000000000
181,India,1,Jammu And Kashmir,5,Jammu,6863,Bhalwal Brahmana,2003,"Calendar Year (Jan - Dec), 2003",0,7.000000000000000,174.4100000000000000000000,1.00000000000000000000
182,India,1,Jammu And Kashmir,5,Jammu,6863,Bhalwal Brahmana,2006,"Calendar Year (Jan - Dec), 2006",0,11.325000000000000000,972.5800000000000000000000,2.00000000000000000000
183,India,1,Jammu And Kashmir,5,Jammu,6863,Bhalwal Brahmana,2011,"Calendar Year (Jan - Dec), 2011",21.8,11.375000000000000000,363.1900000000000000000000,2.00000000000000000000
184,India,1,Jammu And Kashmir,5,Jammu,6863,Bhalwal Brahmana,2016,"Calendar Year (Jan - Dec), 2016",85.62,19.725000000000000000,1457.0500000000000000000000,2.00000000000000000000
185,India,1,Jammu And Kashmir,5,Jammu,6863,Bhalwal Brahmana,2018,"Calendar Year (Jan - Dec), 2018",68.76,14.325000000000000000,859.7500000000000000000000,3.00000000000000000000
186,India,1,Jammu And Kashmir,5,Jammu,6864,Maira Mandrian,2006,"Calendar Year (Jan - Dec), 2006",90.34,36.000000000000000,2271.1700000000000000000000,4.00000000000000000000
187,India,1,Jammu And Kashmir,5,Jammu,6864,Maira Mandrian,2007,"Calendar Year (Jan - Dec), 2007",0,5.1000000000000000,507.7600000000000000000000,1.00000000000000000000
188,India,1,Jammu And Kashmir,5,Jammu,6864,Maira Mandrian,2011,"Calendar Year (Jan - Dec), 2011",21.3,11.975000000000000000,354.8900000000000000000000,3.00000000000000000000
189,India,1,Jammu And Kashmir,5,Jammu,6864,Maira Mandrian,2016,"Calendar Year (Jan - Dec), 2016",130.13,22.935000000000000000,2030.6700000000000000000000,4.00000000000000000000
190,India,1,Jammu And Kashmir,5,Jammu,6864,Maira Mandrian,2018,"Calendar Year (Jan - Dec), 2018",97.12,13.32000000000000000,1214.200000000000000000000,4.00000000000000000000
191,India,1,Jammu And Kashmir,5,Jammu,6865,Chowki Choura,2004,"Calendar Year (Jan - Dec), 2004",0,8.15000000000000000,393.9200000000000000000000,1.00000000000000000000
192,India,1,Jammu And Kashmir,5,Jammu,6865,Chowki Choura,2006,"Calendar Year (Jan - Dec), 2006",0,2.85000000000000000,150.7600000000000000000000,1.00000000000000000000
193,India,1,Jammu And Kashmir,5,Jammu,6865,Chowki Choura,2011,"Calendar Year (Jan - Dec), 2011",7.02,2.85000000000000000,117.0300000000000000000000,1.00000000000000000000
194,India,1,Jammu And Kashmir,5,Jammu,6865,Chowki Choura,2016,"Calendar Year (Jan - Dec), 2016",33,18.000000000000000,1457.4700000000000000000000,2.00000000000000000000
195,India,1,Jammu And Kashmir,5,Jammu,6865,Chowki Choura,2018,"Calendar Year (Jan - Dec), 2018",38.47,9.85000000000000000,480.9400000000000000000000,1.00000000000000000000
196,India,1,Jammu And Kashmir,5,Jammu,6866,Samwan,2004,"Calendar Year (Jan - Dec), 2004",0,3.53000000000000000,82.9700000000000000000000,1.00000000000000000000
197,India,1,Jammu And Kashmir,5,Jammu,6867,Nagrota,2005,"Calendar Year (Jan - Dec), 2005",0,3.0,133.2800000000000000000000,1.00000000000000000000
198,India,1,Jammu And Kashmir,5,Jammu,6867,Nagrota,2006,"Calendar Year (Jan - Dec), 2006",0,2.70,129.9600000000000000000000,1.00000000000000000000
199,India,1,Jammu And Kashmir,5,Jammu,6867,Nagrota,2011,"Calendar Year (Jan - Dec), 2011",11.78,2.70,84.5700000000000000000000,1.00000000000000000000
200,India,1,Jammu And Kashmir,5,Jammu,6867,Nagrota,2016,"Calendar Year (Jan - Dec), 2016",46.48,6.3250,580.9400000000000000000000,1.00000000000000000000
201,India,1,Jammu And Kashmir,5,Jammu,6868,Mandal Phallain,2001,"Calendar Year (Jan - Dec), 2001",0,9.7000000000000097,289.5300000000000000000000,1.00000000000000000000
202,India,1,Jammu And Kashmir,5,Jammu,6868,Mandal Phallain,2016,"Calendar Year (Jan - Dec), 2016",0,3.5000000000000035,179.3700000000000000000000,1.00000000000000000000
203,India,1,Jammu And Kashmir,5,Jammu,6868,Mandal Phallain,2018,"Calendar Year (Jan - Dec), 2018",41.08,9.55000000000000955,513.6200000000000000000000,3.00000000000000000000
204,India,1,Jammu And Kashmir,5,Jammu,6979,Kharah Balli,2003,"Calendar Year (Jan - Dec), 2003",0,6.0,217.0800000000000000000000,1.00000000000000000000
205,India,1,Jammu And Kashmir,5,Jammu,6979,Kharah Balli,2004,"Calendar Year (Jan - Dec), 2004",0,7.150,377.7900000000000000000000,1.00000000000000000000
206,India,1,Jammu And Kashmir,5,Jammu,6979,Kharah Balli,2006,"Calendar Year (Jan - Dec), 2006",0,6.9250,381.4400000000000000000000,2.00000000000000000000
207,India,1,Jammu And Kashmir,5,Jammu,6979,Kharah Balli,2011,"Calendar Year (Jan - Dec), 2011",14.84,6.930,247.2500000000000000000000,2.00000000000000000000
208,India,1,Jammu And Kashmir,5,Jammu,6979,Kharah Balli,2016,"Calendar Year (Jan - Dec), 2016",0,23.6250,2260.1300000000000000000000,2.00000000000000000000
652,India,3,Punjab,33,Hoshiarpur,268,Dasuya,2001,"Calendar Year (Jan - Dec), 2001",0,1.5,26.08,1
209,India,1,Jammu And Kashmir,5,Jammu,6979,Kharah Balli,2018,"Calendar Year (Jan - Dec), 2018",93.12,23.6250,1164.1300000000000000000000,2.00000000000000000000
210,India,1,Jammu And Kashmir,5,Jammu,6980,Pragwal,2005,"Calendar Year (Jan - Dec), 2005",0,1.25000000000000000,37.2200000000000000000000,1.00000000000000000000
211,India,1,Jammu And Kashmir,5,Jammu,6980,Pragwal,2006,"Calendar Year (Jan - Dec), 2006",41.01,27.5000000000000000,885.3500000000000000000000,2.00000000000000000000
212,India,1,Jammu And Kashmir,5,Jammu,6980,Pragwal,2011,"Calendar Year (Jan - Dec), 2011",4.33,2.5000000000000000,72.2800000000000000000000,1.00000000000000000000
213,India,1,Jammu And Kashmir,5,Jammu,6981,Mathwar,2004,"Calendar Year (Jan - Dec), 2004",0,5.9000000000000000,216.7900000000000000000000,1.00000000000000000000
214,India,1,Jammu And Kashmir,5,Jammu,6981,Mathwar,2005,"Calendar Year (Jan - Dec), 2005",0,5.000000000000000,169.5900000000000000000000,1.00000000000000000000
215,India,1,Jammu And Kashmir,5,Jammu,6981,Mathwar,2006,"Calendar Year (Jan - Dec), 2006",0,5.85000000000000000,161.8200000000000000000000,1.00000000000000000000
216,India,1,Jammu And Kashmir,5,Jammu,6981,Mathwar,2011,"Calendar Year (Jan - Dec), 2011",35.55,16.75000000000000000,449.7200000000000000000000,3.00000000000000000000
217,India,1,Jammu And Kashmir,5,Jammu,6981,Mathwar,2016,"Calendar Year (Jan - Dec), 2016",82.47,19.625000000000000000,1907.4600000000000000000000,3.00000000000000000000
218,India,1,Jammu And Kashmir,5,Jammu,6981,Mathwar,2018,"Calendar Year (Jan - Dec), 2018",37.6,9.225000000000000000,470.0900000000000000000000,2.00000000000000000000
219,India,1,Jammu And Kashmir,5,Jammu,6982,Suchetgarh,2001,"Calendar Year (Jan - Dec), 2001",0,1.27000000000000000,30.1800000000000000000000,1.00000000000000000000
220,India,1,Jammu And Kashmir,5,Jammu,6982,Suchetgarh,2003,"Calendar Year (Jan - Dec), 2003",0,3.1000000000000000,107.3600000000000000000000,1.00000000000000000000
221,India,1,Jammu And Kashmir,5,Jammu,7037,Miran Sahib,2004,"Calendar Year (Jan - Dec), 2004",0,0.520000000000000,12.5200000000000000000000,1.00000000000000000000
222,India,1,Jammu And Kashmir,5,Jammu,7037,Miran Sahib,2006,"Calendar Year (Jan - Dec), 2006",0,4.630000000000000,147.4600000000000000000000,3.00000000000000000000
223,India,1,Jammu And Kashmir,5,Jammu,7037,Miran Sahib,2018,"Calendar Year (Jan - Dec), 2018",18.64,4.0000000000000,233.0700000000000000000000,2.00000000000000000000
224,India,1,Jammu And Kashmir,7,Kathua,76,Basohli,2016,"Calendar Year (Jan - Dec), 2016",0,12.9,760.94,2
225,India,1,Jammu And Kashmir,7,Kathua,76,Basohli,2017,"Calendar Year (Jan - Dec), 2017",0,0,168.19,2
226,India,1,Jammu And Kashmir,7,Kathua,76,Basohli,2018,"Calendar Year (Jan - Dec), 2018",57.37,12.9,717.08,2
227,India,1,Jammu And Kashmir,7,Kathua,6970,Bhoond,2006,"Calendar Year (Jan - Dec), 2006",0,5.0,330.700000000000000000000,1.00000000000000000000
228,India,1,Jammu And Kashmir,7,Kathua,6970,Bhoond,2007,"Calendar Year (Jan - Dec), 2007",0,5.470,375.0200000000000000000000,1.00000000000000000000
229,India,1,Jammu And Kashmir,7,Kathua,6970,Bhoond,2016,"Calendar Year (Jan - Dec), 2016",44.56,21.7580,1511.1600000000000000000000,5.00000000000000000000
230,India,1,Jammu And Kashmir,7,Kathua,6970,Bhoond,2018,"Calendar Year (Jan - Dec), 2018",158.93,28.4750,1986.8600000000000000000000,4.00000000000000000000
231,India,1,Jammu And Kashmir,7,Kathua,6971,Mahanpur,2006,"Calendar Year (Jan - Dec), 2006",0,6.0,217.7600000000000000000000,1.00000000000000000000
232,India,1,Jammu And Kashmir,7,Kathua,6971,Mahanpur,2016,"Calendar Year (Jan - Dec), 2016",21.32,10.7250,708.2500000000000000000000,2.00000000000000000000
233,India,1,Jammu And Kashmir,7,Kathua,6971,Mahanpur,2018,"Calendar Year (Jan - Dec), 2018",22.14,4.7250,276.8200000000000000000000,1.00000000000000000000
234,India,1,Jammu And Kashmir,7,Kathua,6972,Dhar Mahanpur,2001,"Calendar Year (Jan - Dec), 2001",0,1.0,26.8400000000000000000000,1.00000000000000000000
235,India,1,Jammu And Kashmir,7,Kathua,6972,Dhar Mahanpur,2007,"Calendar Year (Jan - Dec), 2007",0,2.790,180.8800000000000000000000,1.00000000000000000000
236,India,1,Jammu And Kashmir,7,Kathua,6972,Dhar Mahanpur,2016,"Calendar Year (Jan - Dec), 2016",189.8,49.940,4600.3300000000000000000000,6.00000000000000000000
237,India,1,Jammu And Kashmir,7,Kathua,6972,Dhar Mahanpur,2018,"Calendar Year (Jan - Dec), 2018",113.58,25.30,1419.8800000000000000000000,4.00000000000000000000
238,India,1,Jammu And Kashmir,7,Kathua,6973,Mandli,2006,"Calendar Year (Jan - Dec), 2006",26.71,10.1250,488.5800000000000000000000,1.00000000000000000000
239,India,1,Jammu And Kashmir,7,Kathua,6973,Mandli,2016,"Calendar Year (Jan - Dec), 2016",0,29.3340,2010.1400000000000000000000,3.00000000000000000000
240,India,1,Jammu And Kashmir,7,Kathua,6973,Mandli,2018,"Calendar Year (Jan - Dec), 2018",151.57,31.7840,1894.6200000000000000000000,4.00000000000000000000
241,India,1,Jammu And Kashmir,7,Kathua,6974,Nagrota Gujroo,2001,"Calendar Year (Jan - Dec), 2001",0,1.50,36.5700000000000000000000,1.00000000000000000000
242,India,1,Jammu And Kashmir,7,Kathua,6974,Nagrota Gujroo,2005,"Calendar Year (Jan - Dec), 2005",0,16.090,388.8300000000000000000000,3.00000000000000000000
243,India,1,Jammu And Kashmir,7,Kathua,6974,Nagrota Gujroo,2006,"Calendar Year (Jan - Dec), 2006",0,20.9250,857.9100000000000000000000,3.00000000000000000000
244,India,1,Jammu And Kashmir,7,Kathua,6974,Nagrota Gujroo,2007,"Calendar Year (Jan - Dec), 2007",0,2.370,110.2200000000000000000000,1.00000000000000000000
245,India,1,Jammu And Kashmir,7,Kathua,6974,Nagrota Gujroo,2011,"Calendar Year (Jan - Dec), 2011",85.19,25.440,785.2200000000000000000000,4.00000000000000000000
246,India,1,Jammu And Kashmir,7,Kathua,6974,Nagrota Gujroo,2016,"Calendar Year (Jan - Dec), 2016",0,39.9250,2364.8900000000000000000000,8.00000000000000000000
247,India,1,Jammu And Kashmir,7,Kathua,6974,Nagrota Gujroo,2018,"Calendar Year (Jan - Dec), 2018",190.08,43.2250,2375.6500000000000000000000,9.00000000000000000000
248,India,1,Jammu And Kashmir,7,Kathua,6975,Keerian Gangyal,2001,"Calendar Year (Jan - Dec), 2001",0,4.50,128.9800000000000000000000,2.00000000000000000000
249,India,1,Jammu And Kashmir,7,Kathua,6975,Keerian Gangyal,2004,"Calendar Year (Jan - Dec), 2004",0,4.250,126.9900000000000000000000,1.00000000000000000000
250,India,1,Jammu And Kashmir,7,Kathua,6975,Keerian Gangyal,2006,"Calendar Year (Jan - Dec), 2006",0,5.350,207.3200000000000000000000,2.00000000000000000000
251,India,1,Jammu And Kashmir,7,Kathua,6975,Keerian Gangyal,2007,"Calendar Year (Jan - Dec), 2007",0,3.50,162.7800000000000000000000,1.00000000000000000000
252,India,1,Jammu And Kashmir,7,Kathua,6975,Keerian Gangyal,2012,"Calendar Year (Jan - Dec), 2012",8,2.50,133.3300000000000000000000,1.00000000000000000000
253,India,1,Jammu And Kashmir,7,Kathua,6975,Keerian Gangyal,2016,"Calendar Year (Jan - Dec), 2016",20.95,31.3240,2631.6400000000000000000000,10.00000000000000000000
254,India,1,Jammu And Kashmir,7,Kathua,6975,Keerian Gangyal,2018,"Calendar Year (Jan - Dec), 2018",133.02,30.9740,1665.800000000000000000000,9.00000000000000000000
255,India,1,Jammu And Kashmir,7,Kathua,6976,Nagri,2004,"Calendar Year (Jan - Dec), 2004",0,6.50,277.4200000000000000000000,1.00000000000000000000
256,India,1,Jammu And Kashmir,7,Kathua,6976,Nagri,2006,"Calendar Year (Jan - Dec), 2006",0,2.0,96.9900000000000000000000,1.00000000000000000000
257,India,1,Jammu And Kashmir,7,Kathua,6976,Nagri,2012,"Calendar Year (Jan - Dec), 2012",2.83,2.0,47.2200000000000000000000,1.00000000000000000000
258,India,1,Jammu And Kashmir,7,Kathua,6976,Nagri,2016,"Calendar Year (Jan - Dec), 2016",0,3.50,190.1200000000000000000000,1.00000000000000000000
259,India,1,Jammu And Kashmir,7,Kathua,6976,Nagri,2018,"Calendar Year (Jan - Dec), 2018",8.58,3.50,108.4300000000000000000000,1.00000000000000000000
260,India,1,Jammu And Kashmir,7,Kathua,6977,Dinga Amb,2004,"Calendar Year (Jan - Dec), 2004",0,1.960,56.6300000000000000000000,1.00000000000000000000
261,India,1,Jammu And Kashmir,7,Kathua,6977,Dinga Amb,2016,"Calendar Year (Jan - Dec), 2016",0,5.7040,390.5700000000000000000000,2.00000000000000000000
262,India,1,Jammu And Kashmir,7,Kathua,6977,Dinga Amb,2018,"Calendar Year (Jan - Dec), 2018",101.17,18.2540,1264.6200000000000000000000,4.00000000000000000000
263,India,1,Jammu And Kashmir,7,Kathua,6978,Marheen,2000,"Calendar Year (Jan - Dec), 2000",0,4.1250,121.3600000000000000000000,2.00000000000000000000
264,India,1,Jammu And Kashmir,7,Kathua,6978,Marheen,2006,"Calendar Year (Jan - Dec), 2006",0,4.7750,116.00000000000000000000,2.00000000000000000000
265,India,1,Jammu And Kashmir,7,Kathua,6978,Marheen,2012,"Calendar Year (Jan - Dec), 2012",6.24,4.770,103.8400000000000000000000,2.00000000000000000000
266,India,1,Jammu And Kashmir,7,Kathua,6978,Marheen,2016,"Calendar Year (Jan - Dec), 2016",0,5.250,348.8900000000000000000000,1.00000000000000000000
267,India,1,Jammu And Kashmir,7,Kathua,6978,Marheen,2018,"Calendar Year (Jan - Dec), 2018",23.24,7.550,290.6300000000000000000000,2.00000000000000000000
268,India,1,Jammu And Kashmir,8,Kupwara,86,Langate,2011,"Calendar Year (Jan - Dec), 2011",0,0.000000000000000,404.1300000000000000000000,2.00000000000000000000
269,India,1,Jammu And Kashmir,8,Kupwara,86,Langate,2012,"Calendar Year (Jan - Dec), 2012",8.94,3.5000000000000000,148.9500000000000000000000,1.00000000000000000000
270,India,1,Jammu And Kashmir,8,Kupwara,86,Langate,2016,"Calendar Year (Jan - Dec), 2016",56.68,7.7000000000000000,708.500000000000000000000,1.00000000000000000000
271,India,1,Jammu And Kashmir,8,Kupwara,86,Langate,2018,"Calendar Year (Jan - Dec), 2018",133.02,13.5000000000000000,1330.2400000000000000000000,3.00000000000000000000
272,India,1,Jammu And Kashmir,8,Kupwara,6992,Keran,2004,"Calendar Year (Jan - Dec), 2004",0,5.50,181.7100000000000000000000,1.00000000000000000000
273,India,1,Jammu And Kashmir,8,Kupwara,6993,Meliyal,2018,"Calendar Year (Jan - Dec), 2018",53.13,4.650,531.3400000000000000000000,1.00000000000000000000
274,India,1,Jammu And Kashmir,8,Kupwara,6994,Reddi Chowkibal,2006,"Calendar Year (Jan - Dec), 2006",0,21.0,1069.9900000000000000000000,1.00000000000000000000
275,India,1,Jammu And Kashmir,8,Kupwara,6994,Reddi Chowkibal,2012,"Calendar Year (Jan - Dec), 2012",60.48,21.0,1007.9500000000000000000000,1.00000000000000000000
276,India,1,Jammu And Kashmir,8,Kupwara,6995,Qadirabad,2006,"Calendar Year (Jan - Dec), 2006",0,3.50,91.9700000000000000000000,1.00000000000000000000
277,India,1,Jammu And Kashmir,8,Kupwara,6995,Qadirabad,2007,"Calendar Year (Jan - Dec), 2007",21.4,28.70,2697.7500000000000000000000,2.00000000000000000000
